"ExternalRiskEstimate","NetFractionRevolvingBurden","AverageMInFile","PercentTradesWBalance","PercentTradesNeverDelq","MSinceMostRecentInqexcl7days","RiskPerformance"
0.57,0.66,35,0.57,0.5,0,0
0.56,0.00973229822004214,34,0.995950827372726,0.991538851119112,0,0
0.6,0.00309831468621269,46,0.997556060811039,0.993429403852206,0,0
0.59,0.31,65,0.55,0.96,0,0
0.67,0.03,80,0.4,0.95,0,0
0.61,0.31,62,0.5,0.75,0,0
0.78,0.07,102,0.45,0.9,0,1
0.6,0.35,67,0.91,0.8,0,1
0.83,0.09,80,0.75,0.999288657938596,0,0
0.7,0.77,121,0.83,0.94,0,0
0.54,0.86,34,0.998897930104286,0.63,0,0
0.61,0.42,33,0.67,0.75,0,1
0.76,0.03,79,0.8,0.95,0,0
0.79,0.03,74,0.39,0.93,0,0
0.78,0.33,79,0.71,0.999476032636594,0,1
0.54,0.91,72,0.5,0.67,0,0
0.58,0.37,40,0.52,0.990689067891799,0,0
0.68,0.05,94,0.55,0.9,0,0
0.57,0.89,53,0.82,0.96,0,0
0.65,0.18,43,0.5,0.91,0,0
0.75,0.59,143,0.57,0.89,0,0
0.55,0.43,29,0.991965722690802,0.92,0,0
0.7,0.05,130,0.5,0.67,0,1
0.77,0.22,48,0.64,0.990213030157611,0,0
0.62,0.03,48,0.992330928447191,0.33,0,0
0.81,0.00598966347053647,90,0.45,0.992942458044272,0,1
0.62,0.84,67,0.89,0.97,0,0
0.59,0.82,50,0.78,0.8,0,0
0.64,0.53,55,0.91,0.75,0,1
0.7,0.39,93,0.53,0.91,0,0
0.71,0.22,32,0.56,0.95,0,1
0.57,0.21,62,0.45,0.89,0,1
0.6,0.3,74,0.82,0.96,0,1
0.84,0.01,80,0.3,0.998159130916465,0,1
0.65,0.72,34,0.69,0.990577423346695,0,0
0.62,0.03,63,0.42,0.97,0,0
0.52,0.69,95,0.85,0.89,0,0
0.62,0.65,26,0.75,0.86,0,0
0.62,0.75,93,0.71,0.88,0,1
0.76,0.04,34,0.65,0.999798959190957,0,0
0.77,0.66,60,0.67,0.9919312698883,0,0
0.54,0.996481689750217,66,0.992470076610334,0.5,0,0
0.72,0.15,81,0.5,0.994609164698049,0,1
0.64,0.71,80,0.92,0.83,0,0
0.78,0.3,74,0.31,0.992842190396041,0,1
0.75,0.02,85,0.58,0.91,0,1
0.64,0.24,34,0.67,0.85,0,0
0.57,0.75,86,0.92,0.81,0,0
0.63,0.69,49,0.89,0.92,0,0
0.6,0.57,58,0.64,0.86,0,1
0.75,0.49,24,0.83,0.995016823841725,0,0
0.8,0.57,68,0.83,0.997987386067398,0,0
0.54,0.65,87,0.8,0.85,0,0
0.85,0.00650046282680705,85,0.24,0.999181821064558,0,1
0.77,0.22,64,0.45,0.991846210029907,0,1
0.83,0.18,53,0.55,0.997318765213713,0,1
0.66,0.6,59,0.82,0.993970252857543,0,0
0.9,0.00889674131060019,81,0.2,0.990104473314714,0,1
0.74,0.00849664441775531,127,0.993404989768751,0.5,0,0
0.61,0.89,40,0.88,0.998111233138479,0,0
0.69,0.43,61,0.64,0.994261112262029,0,1
0.69,0.997531384280883,37,0.992807428988162,0.995618587345816,0,0
0.69,0.08,31,0.8,0.78,0,1
0.67,0.28,15,0.9,0.991383206823375,0,0
0.56,0.94,86,0.89,0.95,0,0
0.67,0.6,46,0.71,0.92,0,0
0.54,0.99,99,0.75,0.59,0,1
0.72,0.5,118,0.999876325000078,0.999957649235148,0,1
0.56,0.00781134089222178,102,0.42,0.71,0,0
0.7,0.48,36,0.75,0.88,0,0
0.67,0.1,20,0.29,0.995296740860213,0,0
0.68,0.45,46,0.88,0.999740988868289,0,0
0.88,0.04,129,0.4,0.994134064046666,0,1
0.75,0.990872073553037,49,0.5,0.997661882024258,0,1
0.61,0.62,46,0.74,0.99046429627575,0,0
0.85,0.03,129,0.67,0.93,0,0
0.83,0.3,74,0.6,0.99061076273676,0,1
0.57,0.97,21,0.998238363903947,0.8,0,0
0.69,0.98,234,0.995833033700474,0.86,0,1
0.65,0.54,13,0.8,0.996870811532717,0,0
0.62,0.28,45,0.63,0.82,0,0
0.78,0.35,74,0.88,0.999285121141002,0,1
0.63,0.48,107,0.8,0.83,0,0
0.6,0.46,61,0.86,0.67,0,0
0.7,0.54,64,0.993969066636637,0.93,0,1
0.86,0.09,93,0.36,0.998663628427312,0,0
0.61,0.74,50,0.997365135347936,0.8,0,0
0.74,0.34,93,0.64,0.9,0,0
0.74,0.12,59,0.4,0.82,0,0
0.83,0.00613930233521387,65,0.995530528505333,0.998705387201626,0,0
0.72,0.22,76,0.53,0.991881595433224,0,0
0.7,0.03,23,0.67,0.997123121714685,0,0
0.57,0.91,91,0.86,0.47,0,0
0.63,0.12,51,0.56,0.88,0,0
0.71,0.21,117,0.25,0.93,0,1
0.76,0.04,87,0.45,0.96,0,0
0.81,0.02,106,0.5,0.94,0,1
0.79,0.27,104,0.991460525251459,0.95,0,1
0.67,0.73,78,0.994104543849826,0.92,0,0
0.72,0.29,16,0.67,0.993475727469195,0,0
0.64,0.32,40,0.47,0.994565843685996,0,1
0.72,0.82,74,0.86,0.993510260065086,0,0
0.54,0.77,61,0.991486169202253,0.78,0,0
0.86,0.13,61,0.43,0.998552815902513,0,1
0.68,0.16,32,0.86,0.997189167316537,0,1
0.67,0.9,68,0.89,0.993734212655108,0,0
0.64,0.49,47,0.61,0.999758373729419,0,0
0.87,0.33,217,0.998772878223099,0.996872758707032,0,1
0.78,0.58,132,0.53,0.9954462711839,0,1
0.82,0.05,79,0.75,0.75,0,0
0.6,0.44,95,0.48,0.87,0,0
0.65,0.55,60,0.68,0.997044993222226,0,0
0.63,0.83,86,0.88,0.93,0,0
0.69,0.45,128,0.5,0.992843637159094,0,1
0.65,0.66,87,0.77,0.93,0,1
0.63,0.67,30,0.8,0.991497455630451,0,0
0.71,0.44,43,0.75,0.93,0,1
0.74,0.52,92,0.75,0.997877515088767,0,1
0.68,0.26,63,0.64,0.95,0,0
0.65,0.27,109,0.5,0.59,0,1
0.77,0.31,68,0.7,0.992937873660121,3,0
0.72,0.23,61,0.5,0.99257774771424,8,0
0.82,0.12,97,0.31,0.995830965351779,0,1
0.88,0.00352089241379872,102,0.6,0.999209339225199,0,0
0.72,0.58,46,0.67,0.996917541571893,14,0
0.71,0.17,10,0.992504549929872,0.999009447689168,2,0
0.7,0.51,109,0.83,0.71,0,0
0.82,0.14,67,0.43,0.992738539043348,1,0
0.76,0.02,97,0.75,0.94,2,1
0.71,0.32,46,0.63,0.88,8,1
0.6,0.79,110,0.73,0.95,6,0
0.71,0.53,117,0.67,0.75,14,1
0.71,0.37,71,0.63,0.92,2,1
0.66,0.34,64,0.999183480537031,0.78,0,0
0.83,0.11,74,0.4,0.992171653052792,0,0
0.7,0.12,57,0.54,0.91,1,1
0.84,0.24,111,0.33,0.991569909944665,19,1
0.66,0.97,17,0.75,0.991858420860954,4,0
0.61,0.68,58,0.64,0.83,0,0
0.72,0.68,70,0.86,0.998094499148428,0,0
0.65,0.05,60,0.6,0.5,9,0
0.79,0.12,88,0.56,0.9956194095104,3,1
0.59,0.99444288369501,80,0.990674630610738,0.83,6,0
0.67,0.53,43,0.71,0.996392544782721,14,0
0.73,0.38,59,0.86,0.994410111147445,2,0
0.68,0.26,45,0.63,0.93,4,0
0.65,0.59,101,0.5,0.9,15,0
0.69,0.45,35,0.7,0.92,3,1
0.73,0.37,102,0.67,0.96,0,1
0.77,0.34,116,0.85,0.991429486272391,18,1
0.81,0.00340391817037016,31,0.13,0.996943118986674,0,1
0.68,0.39,64,0.52,0.95,15,0
0.61,0.81,92,0.77,0.89,2,0
0.89,0.06,111,0.63,0.998345326690469,0,1
0.9,0.04,95,0.38,0.997343752698507,17,1
0.73,0.78,80,0.65,0.990683733050246,2,0
0.84,0.02,71,0.6,0.991137369396165,20,1
0.61,0.41,27,0.83,0.75,2,1
0.82,0.03,101,0.33,0.992609254762065,3,1
0.56,0.43,55,0.81,0.78,1,0
0.65,0.66,114,0.75,0.97,2,0
0.77,0.00628725172951817,29,0.64,0.992729674831498,1,0
0.74,0.15,102,0.48,0.990673818115611,3,1
0.65,0.23,44,0.67,0.93,4,0
0.86,0.00146148833446205,82,0.08,0.999907241768669,7,1
0.66,0.01,116,0.19,0.97,3,1
0.61,0.57,63,0.61,0.91,4,0
0.64,0.48,67,0.69,0.991279870967846,2,0
0.7,0.32,73,0.71,0.85,0,0
0.59,0.56,81,0.67,0.94,8,0
0.86,0.08,95,0.63,0.999665662834886,0,1
0.83,0.08,79,0.67,0.997676632110961,0,1
0.59,0.98,44,0.994516178544145,0.92,2,0
0.86,0.02,83,0.75,0.991730260483455,7,1
0.74,0.96,79,0.88,0.997637850765605,8,1
0.72,0.36,56,0.65,0.96,0,0
0.76,0.17,101,0.58,0.991188833864871,8,0
0.64,0.02,31,0.67,0.992232729063835,2,1
0.74,0.65,46,0.5,0.996552185523324,21,1
0.57,0.9,83,0.93,0.63,4,1
0.77,0.4,44,0.67,0.993436364610679,2,1
0.79,0.45,64,0.5,0.94,3,1
0.83,0.18,84,0.75,0.998501019708347,0,1
0.66,0.33,69,0.5,0.9,3,1
0.67,0.00571650554426014,48,0.00299334464594722,0.67,0,0
0.8,0.03,66,0.16,0.998232695648912,4,1
0.91,0.00702701736241579,98,0.25,0.99966121815145,0,1
0.66,0.33,32,0.71,0.93,5,1
0.63,0.33,42,0.5,0.93,0,0
0.72,0.00319773698225617,63,0.25,0.92,0,0
0.89,0.11,56,0.2,0.999386884474661,17,1
0.65,0.33,43,0.56,0.97,2,0
0.74,0.22,98,0.33,0.992047317831311,0,1
0.67,0.39,91,0.67,0.96,0,1
0.69,0.75,178,0.8,0.56,0,0
0.84,0.14,66,0.33,0.990392469335347,8,0
0.75,0.1,67,0.18,0.97,1,1
0.76,0.2,74,0.67,0.997442478295416,12,1
0.8,0.21,65,0.5,0.992538976790383,4,1
0.86,0.03,102,0.5,0.999204660980031,1,1
0.68,0.25,47,0.75,0.94,4,0
0.81,0.22,123,0.63,0.990677426233888,3,1
0.69,0.72,167,0.46,0.8,8,0
0.69,0.000695349925663322,117,0.25,0.91,0,1
0.6,0.68,38,0.62,0.95,16,0
0.65,0.42,17,0.8,0.993914237157442,2,0
0.65,0.71,75,0.86,0.87,19,1
0.6,0.64,31,0.64,0.991253937124275,6,1
0.6,0.7,124,0.83,0.97,1,0
0.85,0.36,91,0.994085477001499,0.999497223251965,22,1
0.63,0.16,107,0.56,0.94,0,1
0.84,0.12,80,0.56,0.991670420696028,17,1
0.86,0.05,96,0.41,0.994261802965775,0,1
0.75,0.36,45,0.53,0.994907416505739,15,0
0.74,0.21,54,0.44,0.999543714355677,2,1
0.75,0.16,63,0.6,0.995227650476154,1,1
0.61,0.51,18,0.84,0.999904352072626,2,1
0.8,0.06,34,0.67,0.995742109115236,7,1
0.78,0.11,70,0.41,0.997815968524665,2,1
0.81,0.12,67,0.63,0.998819269500673,3,1
0.89,0.00426083528902382,55,0.3,0.993801661378238,5,1
0.63,0.11,103,0.17,0.88,1,1
0.91,0.03,104,0.2,0.991278530613054,0,1
0.63,0.71,81,0.53,0.95,13,1
0.71,0.6,96,0.67,0.87,0,1
0.56,0.66,65,0.6,0.67,0,0
0.71,0.74,104,0.69,0.996156676006503,19,1
0.65,0.11,62,0.35,0.96,0,1
0.86,0.0024686217866838,89,0.44,0.991073642824777,1,1
0.85,0.1,93,0.57,0.995652931951918,3,1
0.89,0.02,85,0.33,0.993560687657446,21,1
0.68,0.69,115,0.83,0.996406049588695,11,1
0.82,0.2,119,0.47,0.993473717132583,12,1
0.89,0.01,77,0.29,0.995170204821043,5,1
0.85,0.06,78,0.31,0.990133690431248,0,1
0.81,0.13,77,0.33,0.997108478648588,0,1
0.76,0.37,90,0.67,0.999530560036656,0,1
0.78,0.1,129,0.4,0.98,0,1
0.77,0.04,75,0.6,0.95,0,1
0.8,0.38,116,0.86,0.998033541997429,1,0
0.65,0.24,110,0.33,0.95,1,0
0.7,0.57,71,0.75,0.97,20,1
0.71,0.03,75,0.56,0.96,1,0
0.83,0.12,77,0.8,0.92,0,1
0.7,0.19,56,0.75,0.995730232729111,1,0
0.85,0.05,147,0.75,0.990891336449422,17,1
0.87,0.25,69,0.990852824114263,0.992318655741401,19,0
0.71,0.39,71,0.75,0.96,5,1
0.87,0.01,115,0.67,0.993389751161449,7,1
0.85,0.04,81,0.36,0.997168673102278,8,1
0.7,0.69,63,0.992476267269813,0.998833108434919,8,1
0.84,0.1,178,0.67,0.992190041530412,0,1
0.83,0.04,137,0.56,0.996812063627876,4,1
0.78,0.77,124,0.92,0.99128604756901,3,0
0.83,0.01,69,0.38,0.995155652570538,4,1
0.77,0.41,95,0.8,0.98,3,1
0.73,0.13,78,0.44,0.992054370152764,3,1
0.84,0.00793613709043711,83,0.27,0.992281453160103,9,1
0.86,0.00973288084380329,100,0.17,0.97,5,1
0.72,0.13,81,0.47,0.95,0,1
0.76,0.81,101,0.9945626689028,0.99520039155148,0,0
0.71,0.57,46,0.86,0.993669236786664,0,1
0.82,0.1,115,0.65,0.97,11,1
0.57,0.11,62,0.39,0.97,0,1
0.61,0.48,98,0.5,0.94,14,0
0.84,0.05,64,0.67,0.997894191509113,1,1
0.78,0.07,89,0.75,0.996329971442465,1,1
0.62,0.35,54,0.56,0.91,0,1
0.72,0.04,77,0.6,0.73,0,0
0.69,0.77,62,0.8,0.9936414288776,6,0
0.65,0.42,47,0.78,0.996743790972978,2,0
0.73,0.24,92,0.5,0.996956778545864,0,0
0.63,0.65,65,0.73,0.990609926700126,0,0
0.57,0.64,70,0.71,0.45,0,0
0.6,0.88,61,0.93,0.93,0,1
0.69,0.00250688906060532,63,0.35,0.95,0,1
0.66,0.00652757419273257,49,0.995073511581868,0.75,0,0
0.84,0.00783016663510352,88,0.75,0.990818966832012,0,0
0.5,0.99,29,0.993278051908128,0.87,0,0
0.68,0.86,37,0.83,0.996610199329443,0,0
0.55,0.999729891284369,43,0.992716491366737,0.5,0,0
0.59,0.995802734652534,45,0.83,0.91,0,0
0.56,0.33,91,0.56,0.78,0,0
0.73,0.0089410752733238,16,0.993196278347168,0.999750358581077,0,0
0.86,0.08,87,0.5,0.997829057066701,0,1
0.5,0.76,15,0.990075117868837,0.8,0,0
0.81,0.09,51,0.83,0.999525246578269,0,1
0.8,0.01,76,0.35,0.97,0,1
0.69,0.53,16,0.99394043346867,0.992415221680421,0,0
0.6,0.67,53,0.8,0.990785613092594,0,0
0.76,0.04,128,0.2,0.89,0,0
0.7,0.83,112,0.993397568988148,0.9,0,0
0.64,0.73,42,0.75,0.92,0,1
0.57,0.00774106551893055,48,0.8,0.31,0,0
0.68,0.07,52,0.53,0.94,0,0
0.58,0.9,24,0.992288465211168,0.999827185138129,0,0
0.63,0.36,84,0.59,0.86,0,1
0.7,0.77,122,0.57,0.9,0,0
0.69,0.4,82,0.33,0.97,0,0
0.71,0.34,69,0.5,0.991713728494942,0,0
0.67,0.34,87,0.67,0.33,0,0
0.83,0.35,62,0.6,0.998264370062388,0,0
0.7,0.57,70,0.55,0.992530871473718,0,0
0.66,0.65,66,0.33,0.95,0,0
0.69,0.79,48,0.67,0.991981587421615,0,0
0.58,0.65,50,0.996939898431301,0.67,0,0
0.63,0.42,88,0.57,0.94,0,0
0.54,0.81,58,0.92,0.96,0,0
0.76,0.44,53,0.88,0.95,0,0
0.58,0.4,67,0.93,0.81,0,0
0.61,0.99,41,0.99284590681782,0.88,0,1
0.89,0.02,79,0.8,0.99046985698631,0,1
0.61,0.43,38,0.46,0.85,0,0
0.6,0.00208542565116659,49,0.995668511721306,0.67,0,0
0.67,0.33,66,0.83,0.87,0,0
0.83,0.05,185,0.64,0.95,0,1
0.63,0.47,78,0.67,0.94,0,0
0.71,0.32,39,0.67,0.92,0,0
0.55,0.87,51,0.991822511435021,0.67,0,0
0.88,0.00847748666768894,101,0.25,0.992181406132877,0,0
0.85,0.02,58,0.33,0.996886443272233,0,1
0.58,0.00300891519291326,24,0.992547597156372,0.25,0,0
0.82,0.02,82,0.6,0.997823650848586,0,1
0.65,0.86,67,0.998069665972143,0.92,0,0
0.68,0.45,71,0.994237602273934,0.92,0,1
0.66,0.79,61,0.991051198448986,0.990044384393841,0,0
0.66,0.42,12,0.67,0.991716563194059,0,0
0.61,0.78,103,0.994700069981627,0.79,0,0
0.68,0.38,42,0.64,0.997332919891924,0,0
0.6,0.18,7,0.996374538040254,0.992682673570234,0,1
0.68,0.7,54,0.8,0.997681556725875,0,0
0.66,0.51,51,0.82,0.83,0,1
0.71,0.41,63,0.73,0.96,0,0
0.64,0.78,35,0.992769821896218,0.993571426304989,0,0
0.81,0.00856463023228571,55,0.67,0.99815855713794,0,1
0.75,0.64,72,0.86,0.998890073583461,0,0
0.77,0.25,63,0.5,0.99009294039337,0,0
0.78,0.37,133,0.82,0.999506818095688,0,0
0.86,0.00522745723603293,102,0.29,0.95,0,1
0.67,0.83,41,0.993968991350848,0.991031360416673,0,0
0.59,0.85,65,0.79,0.99091347778216,0,0
0.6,0.8,83,0.8,0.55,0,0
0.8,0.01,49,0.67,0.92,0,0
0.74,0.17,72,0.45,0.92,0,1
0.68,0.998369004284032,77,0.990335079315118,0.88,0,0
0.63,0.56,130,0.69,0.89,0,1
0.61,0.18,36,0.8,0.63,0,0
0.63,0.45,17,0.9,0.996529631367885,0,0
0.7,0.45,48,0.6,0.996089277933352,0,1
0.48,0.77,110,0.991779034363572,0.38,0,1
0.7,0.39,164,0.63,0.92,0,0
0.79,0.31,96,0.44,0.998929745566566,0,1
0.72,0.76,55,0.75,0.997098525543697,0,0
0.76,0.0080172757175751,25,0.4,0.997542888468597,0,0
0.72,0.00159930712077767,27,0.33,0.33,0,0
0.62,0.35,90,0.5,0.88,0,1
0.78,0.2,51,0.71,0.93,0,0
0.76,0.35,81,0.67,0.992459814122412,0,1
0.86,0.12,126,0.99898548414465,0.992776057750452,0,1
0.8,0.07,79,0.29,0.96,0,0
0.7,0.25,50,0.5,0.97,0,0
0.82,0.00252799248090014,37,0.67,0.997297355879564,0,1
0.82,0.00658149981172755,100,0.23,0.97,0,1
0.58,0.7,42,0.75,0.990874009574763,0,0
0.87,0.00986572751542553,83,0.18,0.990745780004654,0,0
0.63,0.72,92,0.55,0.8,0,0
0.57,0.77,181,0.86,0.75,0,0
0.58,0.03,158,0.990112163824961,0.58,0,0
0.7,0.55,85,0.71,0.997968961850274,4,1
0.65,0.6,81,0.86,0.89,1,0
0.7,0.23,51,0.5,0.98,7,0
0.68,0.52,42,0.998853354733437,0.85,2,0
0.64,0.64,26,0.55,0.997702628255356,8,0
0.88,0.01,83,0.5,0.997052643813659,14,1
0.68,0.74,67,0.75,0.87,2,0
0.79,0.00771774067077786,87,0.25,0.8,0,1
0.72,0.37,55,0.67,0.999960201822687,0,1
0.65,0.21,70,0.67,0.73,1,0
0.67,0.25,69,0.69,0.999551330099348,0,1
0.79,0.28,101,0.99668115461478,0.9,9,1
0.81,0.00938615344231948,59,0.5,0.990010104211979,1,1
0.7,0.57,49,0.9,0.997590090071317,8,0
0.77,0.03,132,0.4,0.9,0,1
0.79,0.00745541821001098,50,0.991811425900087,0.996338098547421,3,0
0.67,0.53,36,0.78,0.995619762423448,1,0
0.84,0.18,88,0.67,0.996751547856256,0,1
0.66,0.33,57,0.7,0.997704037264921,1,1
0.84,0.35,76,0.57,0.991079858925659,16,1
0.85,0.37,106,0.998132544679102,0.991624577851035,0,1
0.57,0.98,36,0.83,0.7,1,0
0.76,0.22,85,0.81,0.992652554253582,5,0
0.87,0.01,82,0.38,0.994947083792649,11,1
0.65,0.83,65,0.86,0.994250703584403,1,0
0.68,0.42,85,0.67,0.94,0,1
0.71,0.35,76,0.5,0.85,19,0
0.67,0.99,36,0.994449679686222,0.92,22,0
0.77,0.26,52,0.92,0.992162810559384,6,1
0.89,0.06,165,0.67,0.992890668385662,3,1
0.65,0.24,84,0.58,0.94,1,0
0.7,0.15,91,0.38,0.81,1,0
0.89,0.02,95,0.83,0.997743222056888,14,1
0.58,0.68,99,0.58,0.68,2,0
0.69,0.47,43,0.86,0.993367554910947,0,0
0.91,0.08,101,0.5,0.990448458667379,19,1
0.74,0.23,64,0.61,0.999095579076093,1,0
0.79,0.32,71,0.75,0.990954252278898,0,0
0.72,0.33,84,0.57,0.96,1,1
0.66,0.55,69,0.91,0.998619604394771,3,1
0.65,0.6,47,0.91,0.96,3,0
0.63,0.99,48,0.996074405882973,0.96,0,0
0.77,0.29,122,0.8,0.992989260980394,1,1
0.71,0.71,75,0.67,0.91,4,1
0.62,0.48,45,0.65,0.996982455407269,1,0
0.64,0.52,121,0.76,0.88,14,1
0.7,0.43,104,0.56,0.997464303555898,2,1
0.75,0.24,12,0.999784777367022,0.992979974832851,6,0
0.64,0.73,72,0.8,0.995539224909153,3,0
0.6,0.75,110,0.64,0.73,11,0
0.68,0.04,73,0.42,0.86,5,1
0.86,0.02,79,0.22,0.996180226660799,0,1
0.8,0.37,92,0.83,0.996989297228865,0,1
0.7,0.4,65,0.86,0.9,0,1
0.65,0.12,112,0.57,0.64,0,1
0.64,0.45,86,0.73,0.82,1,1
0.57,0.81,16,0.89,0.996771471723914,0,0
0.69,0.54,100,0.994856507093646,0.89,0,0
0.7,0.17,11,0.56,0.99064448735211,0,0
0.75,0.01,44,0.45,0.95,0,1
0.82,0.00513904595514759,49,0.38,0.993838464186993,1,1
0.81,0.03,87,0.43,0.993819111725315,0,1
0.6,0.48,57,0.91,0.96,1,0
0.68,0.13,117,0.75,0.9,1,1
0.73,0.58,55,0.82,0.996409877201077,7,0
0.79,0.06,46,0.5,0.999062687018886,2,1
0.72,0.01,86,0.29,0.85,0,1
0.86,0.03,123,0.43,0.996430548680946,0,0
0.82,0.25,111,0.63,0.995889392225072,19,1
0.78,0.08,99,0.25,0.85,16,1
0.73,0.39,71,0.75,0.992911374834366,1,0
0.61,0.15,80,0.5,0.43,2,0
0.67,0.12,73,0.69,0.92,3,1
0.77,0.3,162,0.67,0.997098461443093,0,1
0.72,0.89,51,0.993593816668726,0.995348595301621,7,0
0.74,0.51,191,0.33,0.93,0,1
0.91,0.02,110,0.33,0.995529271946289,22,0
0.75,0.36,97,0.997310446661431,0.994264898698311,0,1
0.64,0.55,91,0.999339480972849,0.93,0,0
0.71,0.49,71,0.8,0.94,0,1
0.7,0.23,68,0.29,0.9,0,0
0.54,0.9,100,0.67,0.61,0,0
0.66,0.12,98,0.6,0.998503645816818,0,1
0.88,0.06,179,0.998016654292587,0.996104471103754,0,1
0.7,0.2,47,0.52,0.97,0,1
0.9,0.00064986583776772,86,0.5,0.990065784663893,0,1
0.69,0.44,81,0.5,0.67,0,0
0.75,0.02,75,0.33,0.83,0,0
0.81,0.12,57,0.38,0.97,0,0
0.78,0.79,92,0.67,0.991040428997949,0,0
0.8,0.01,39,0.83,0.994563201630954,0,0
0.8,0.09,48,0.71,0.999099229811691,0,0
0.68,0.0070574755477719,95,0.75,0.5,0,0
0.58,0.999884592173621,112,0.997035233129282,0.74,0,0
0.67,0.36,38,0.5,0.95,0,1
0.72,0.28,26,0.69,0.995347759355791,0,0
0.55,0.93,8,0.998915736526251,0.998820418145042,0,0
0.62,0.9,70,0.993192456539255,0.94,0,0
0.61,0.22,70,0.63,0.78,0,0
0.68,0.76,85,0.75,0.84,0,1
0.84,0.14,48,0.64,0.994367171253543,0,1
0.63,0.81,34,0.86,0.91,0,0
0.79,0.13,50,0.63,0.9,0,0
0.58,0.73,62,0.8,0.93,0,0
0.57,0.98,30,0.994173371500801,0.89,0,0
0.73,0.07,142,0.47,0.83,0,0
0.73,0.23,87,0.55,0.96,0,0
0.82,0.16,88,0.55,0.97,0,1
0.68,0.44,70,0.67,0.96,0,0
0.63,0.5,62,0.992567991460674,0.71,0,0
0.72,0.63,98,0.55,0.999761937560979,0,1
0.69,0.48,76,0.8,0.93,0,0
0.57,0.92,36,0.99061876218766,0.95,0,0
0.61,0.64,48,0.8,0.92,0,0
0.84,0.18,76,0.38,0.998912709336728,0,1
0.69,0.53,101,0.78,0.95,0,1
0.79,0.22,108,0.7,0.93,0,1
0.6,0.28,64,0.67,0.45,0,0
0.8,0.44,53,0.83,0.998974587519187,0,0
0.73,0.15,108,0.47,0.97,0,0
0.66,0.28,86,0.78,0.79,0,0
0.74,0.74,45,0.5,0.990348838602658,0,0
0.72,0.39,55,0.79,0.99232588251587,0,1
0.69,0.72,73,0.75,0.97,0,0
0.61,0.86,85,0.93,0.97,0,0
0.56,0.99560681295814,49,0.85,0.55,0,0
0.62,0.00490553069394082,70,0.5,0.71,0,0
0.66,0.33,51,0.75,0.97,0,0
0.72,0.88,91,0.994532233087812,0.94,0,0
0.82,0.32,58,0.88,0.993664327238221,0,0
0.57,0.44,77,0.9,0.85,0,0
0.64,0.92,40,0.995992187715601,0.93,0,0
0.61,0.99,76,0.997027086045127,0.67,0,0
0.56,0.8,25,0.991707956125028,0.93,0,0
0.56,0.13,45,0.75,0.92,0,0
0.66,0.3,74,0.56,0.97,0,0
0.72,0.47,79,0.56,0.85,0,0
0.72,0.54,55,0.64,0.98,0,0
0.7,0.69,64,0.65,0.996779922407586,0,1
0.61,0.77,84,0.75,0.97,0,0
0.67,0.22,61,0.82,0.94,0,0
0.61,0.75,70,0.86,0.94,0,1
0.84,0.21,104,0.67,0.994904595317785,0,1
0.73,0.46,65,0.69,0.993590834285133,0,1
0.66,0.8,87,0.67,0.64,0,0
0.65,0.72,77,0.86,0.9,0,0
0.88,0.000713721986394376,74,0.5,0.999756386727095,0,1
0.69,0.83,57,0.75,0.95,0,0
0.57,0.00760685374261811,81,0.00186514866305515,0.64,0,1
0.67,0.16,44,0.75,0.99003286870895,0,0
0.89,0.1,115,0.5,0.991906215471681,0,0
0.84,0.23,100,0.83,0.991061829505488,0,0
0.79,0.25,80,0.6,0.99179160701111,0,0
0.81,0.12,78,0.56,0.92,0,1
0.81,0.16,92,0.38,0.992460398876574,0,1
0.92,0.0075771443056874,233,0.0053395332978107,0.998746455812361,0,1
0.62,0.3,35,0.92,0.95,0,0
0.62,0.87,56,0.996680440637283,0.86,0,0
0.74,0.03,85,0.6,0.93,0,0
0.58,0.65,102,0.75,0.85,0,0
0.85,0.05,64,0.35,0.994150951537304,0,1
0.62,0.69,118,0.998258035592735,0.89,0,1
0.65,0.76,68,0.991051126641687,0.97,0,0
0.67,0.82,72,0.87,0.994391037875321,0,1
0.61,0.993584666524548,39,0.993155583417974,0.9,0,0
0.7,0.33,94,0.36,0.96,0,0
0.68,0.78,111,0.8,0.992224338729866,0,0
0.74,0.18,20,0.63,0.998368655391969,0,0
0.78,0.03,63,0.5,0.996164449818898,0,1
0.63,0.52,17,0.91,0.93,0,0
0.74,0.69,54,0.9,0.99784507381497,0,0
0.91,0.05,118,0.5,0.996608510026708,0,1
0.64,0.16,97,0.5,0.63,0,0
0.56,0.00228324520401657,48,0.993241037414409,0.75,0,0
0.82,0.04,57,0.6,0.996443108764943,0,1
0.73,0.34,97,0.73,0.97,0,1
0.85,0.04,72,0.67,0.996229512568098,0,1
0.65,0.4,73,0.8,0.995287389061414,0,0
0.8,0.02,73,0.58,0.995339699522592,0,0
0.66,0.24,94,0.995662750417832,0.86,0,0
0.65,0.77,60,0.92,0.96,0,0
0.8,0.22,76,0.6,0.994784260704182,0,1
0.77,0.5,67,0.38,0.994524139503483,0,0
0.52,0.82,39,0.92,0.88,0,0
0.79,0.55,88,0.71,0.990938065918162,0,0
0.84,0.19,118,0.43,0.996328479675576,0,1
0.84,0.08,87,0.43,0.95,0,1
0.79,0.4,97,0.83,0.990716209437232,0,0
0.57,0.6,100,0.91,0.83,0,0
